Datetime,January,February,March,April,May,June,July,August,September,October,November,December,day,Sunday,Monday,Thuesday,Wednesday,Thursday,Friday,Saturday,Volume,Open,High,Low,Close
2017-01-31 20:50:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,778,112.989,113.076,112.924,112.936
2017-01-31 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,861,112.936,113.132,112.876,113.116
2017-01-31 21:10:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,494,113.116,113.121,112.934,112.952
2017-01-31 21:20:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,669,112.956,113.044,112.934,113.032
2017-01-31 21:30:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,469,113.036,113.040,112.936,112.946
2017-01-31 21:40:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,417,112.946,113.002,112.920,112.967
2017-01-31 21:50:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,606,112.972,113.104,112.966,113.076
2017-01-31 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,603,113.072,113.152,113.048,113.108
2017-01-31 22:10:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,463,113.105,113.134,113.036,113.050
2017-01-31 22:20:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,402,113.052,113.087,113.030,113.062
2017-01-31 22:30:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,381,113.065,113.074,112.960,113.007
2017-01-31 22:40:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,247,113.004,113.034,112.976,112.996
2017-01-31 22:50:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,259,112.996,113.050,112.994,113.050
2017-02-28 11:50:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2285,112.026,112.093,111.856,111.894
2017-02-28 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2320,111.894,112.032,111.860,111.966
2017-02-28 12:10:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1278,111.966,112.044,111.946,112.018
2017-02-28 12:20:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,691,112.018,112.030,111.976,111.994
2017-02-28 12:30:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,545,112.000,112.014,111.956,112.012
2017-02-28 12:40:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,414,112.007,112.020,111.960,111.970
2017-02-28 12:50:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,934,111.972,112.058,111.890,112.058
2017-02-28 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,805,112.058,112.116,112.030,112.076
2017-02-28 13:10:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,836,112.070,112.072,111.844,111.874
2017-02-28 13:20:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1608,111.873,111.886,111.688,111.806
2017-02-28 13:30:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,772,111.800,111.843,111.788,111.829
2017-02-28 13:40:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,666,111.828,111.930,111.823,111.925
2017-02-28 13:50:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,605,111.926,111.954,111.897,111.944
2017-02-28 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,543,111.944,111.984,111.917,111.984
2017-02-28 14:10:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,572,111.985,112.060,111.966,112.038
2017-02-28 14:20:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,562,112.038,112.046,111.970,111.972
2017-02-28 14:30:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,679,111.972,112.112,111.964,112.085
2017-02-28 14:40:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,588,112.086,112.126,112.048,112.124
2017-02-28 14:50:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,594,112.122,112.176,112.094,112.108
2017-02-28 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,563,112.113,112.148,112.100,112.100
2017-02-28 15:10:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,725,112.105,112.120,111.996,112.031
2017-02-28 15:20:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,630,112.032,112.076,111.988,112.058
2017-02-28 15:30:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,484,112.058,112.158,112.058,112.149
2017-02-28 15:40:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,462,112.146,112.251,112.139,112.234
2017-02-28 15:50:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,711,112.234,112.242,112.180,112.194
2017-02-28 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,848,112.198,112.244,112.172,112.210
2017-02-28 16:10:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,562,112.212,112.250,112.192,112.192
2017-02-28 16:20:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1484,112.191,112.414,112.168,112.355
2017-02-28 16:30:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1033,112.355,112.389,112.302,112.320
2017-02-28 16:40:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,706,112.326,112.389,112.304,112.388
2017-02-28 16:50:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,951,112.388,112.396,112.304,112.312
2017-02-28 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2208,112.313,112.695,112.304,112.676
2017-02-28 17:10:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1553,112.678,112.736,112.627,112.724
2017-02-28 17:20:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1584,112.728,112.902,112.724,112.872
2017-02-28 17:30:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,805,112.873,112.873,112.746,112.760
2017-02-28 17:40:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,622,112.761,112.774,112.687,112.728
2017-02-28 17:50:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,862,112.727,112.790,112.704,112.789
2017-02-28 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,669,112.747,112.848,112.726,112.764
2017-02-28 18:10:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1000,112.766,112.864,112.752,112.826
2017-02-28 18:20:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,322,112.825,112.844,112.809,112.828
2017-02-28 18:30:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,355,112.828,112.853,112.813,112.840
2017-02-28 18:40:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,489,112.840,112.874,112.839,112.859
2017-02-28 18:50:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,280,112.859,112.864,112.838,112.842
2017-02-28 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1347,112.844,112.940,112.841,112.927
2017-02-28 19:10:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,738,112.926,112.929,112.880,112.920
2017-02-28 19:20:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,482,112.914,112.932,112.890,112.924
2017-02-28 19:30:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,680,112.930,113.020,112.929,112.980
2017-02-28 19:40:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,866,112.981,113.048,112.943,113.042
2017-02-28 19:50:00,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,962,113.048,113.120,113.038,113.094
2017-02-28 20:00:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1171,113.094,113.127,113.005,113.118
2017-02-28 20:10:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1297,113.118,113.193,113.102,113.119
2017-02-28 20:20:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,810,113.121,113.164,113.095,113.103
2017-02-28 20:30:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1105,113.104,113.191,113.097,113.146
2017-02-28 20:40:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,782,113.145,113.206,113.142,113.191
2017-02-28 20:50:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,782,113.192,113.217,113.133,113.138
2017-02-28 21:00:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,779,113.139,113.232,113.136,113.226
2017-02-28 21:10:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1252,113.226,113.352,113.213,113.351
2017-02-28 21:20:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,968,113.352,113.378,113.312,113.322
2017-02-28 21:30:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1080,113.328,113.334,113.148,113.148
2017-02-28 21:40:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1452,113.147,113.208,113.110,113.126
2017-02-28 21:50:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1622,113.131,113.175,112.980,113.024
2017-02-28 22:00:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2913,113.026,113.118,112.895,113.051
2017-02-28 22:10:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6568,113.052,113.176,112.880,113.036
2017-02-28 22:20:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5430,113.037,113.040,112.764,112.892
2017-02-28 22:30:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4774,112.898,113.095,112.830,113.006
2017-02-28 22:40:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2355,113.007,113.032,112.884,112.938
2017-02-28 22:50:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1908,112.932,112.990,112.864,112.960
2017-03-31 10:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,2522,111.594,111.595,111.407,111.432
2017-03-31 11:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1663,111.432,111.499,111.384,111.496
2017-03-31 11:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1223,111.496,111.512,111.396,111.430
2017-03-31 11:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,877,111.430,111.517,111.420,111.500
2017-03-31 11:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,607,111.500,111.526,111.464,111.464
2017-03-31 11:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,294,111.464,111.499,111.455,111.486
2017-03-31 11:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,481,111.486,111.488,111.403,111.413
2017-03-31 12:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,494,111.413,111.492,111.412,111.466
2017-03-31 12:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,318,111.468,111.484,111.442,111.448
2017-03-31 12:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,518,111.444,111.468,111.377,111.460
2017-03-31 12:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,409,111.458,111.470,111.406,111.414
2017-03-31 12:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,714,111.413,111.422,111.274,111.310
2017-03-31 12:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,618,111.311,111.328,111.276,111.307
2017-03-31 13:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,449,111.307,111.372,111.304,111.352
2017-03-31 13:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,286,111.356,111.410,111.347,111.376
2017-03-31 13:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,289,111.380,111.428,111.380,111.428
2017-03-31 13:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,390,111.428,111.456,111.416,111.434
2017-03-31 13:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,390,111.433,111.433,111.374,111.424
2017-03-31 13:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,384,111.425,111.426,111.388,111.410
2017-03-31 14:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,515,111.416,111.449,111.344,111.378
2017-03-31 14:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,694,111.384,111.384,111.250,111.256
2017-03-31 14:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,393,111.252,111.290,111.244,111.278
2017-03-31 14:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,452,111.274,111.331,111.268,111.318
2017-03-31 14:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,591,111.321,111.372,111.321,111.336
2017-03-31 14:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,467,111.337,111.341,111.272,111.285
2017-03-31 15:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,515,111.286,111.316,111.275,111.309
2017-03-31 15:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,304,111.309,111.394,111.300,111.394
2017-03-31 15:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,537,111.388,111.427,111.358,111.359
2017-03-31 15:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,435,111.362,111.416,111.362,111.394
2017-03-31 15:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,649,111.393,111.416,111.345,111.367
2017-03-31 15:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,603,111.368,111.374,111.316,111.322
2017-03-31 16:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,592,111.322,111.341,111.296,111.312
2017-03-31 16:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,467,111.317,111.368,111.313,111.328
2017-03-31 16:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,308,111.334,111.390,111.330,111.388
2017-03-31 16:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,325,111.388,111.395,111.350,111.362
2017-03-31 16:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,806,111.362,111.410,111.349,111.356
2017-03-31 16:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,3018,111.356,111.412,111.338,111.388
2017-04-30 17:00:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,125,111.281,111.429,111.281,111.382
2017-04-30 17:10:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,324,111.382,111.432,111.355,111.375
2017-04-30 17:20:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,54,111.376,111.397,111.362,111.395
2017-04-30 17:30:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,58,111.395,111.401,111.374,111.374
2017-04-30 17:40:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,109,111.373,111.394,111.350,111.368
2017-04-30 17:50:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,227,111.366,111.475,111.364,111.400
2017-04-30 18:00:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2554,111.401,111.442,111.286,111.340
2017-04-30 18:10:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,840,111.342,111.358,111.260,111.321
2017-04-30 18:20:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,288,111.322,111.324,111.296,111.307
2017-04-30 18:30:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,483,111.306,111.313,111.266,111.298
2017-04-30 18:40:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,364,111.298,111.329,111.275,111.295
2017-04-30 18:50:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,167,111.295,111.316,111.294,111.301
2017-04-30 19:00:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,293,111.302,111.316,111.280,111.293
2017-04-30 19:10:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,226,111.293,111.302,111.270,111.278
2017-04-30 19:20:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,223,111.278,111.278,111.246,111.249
2017-04-30 19:30:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,215,111.248,111.255,111.212,111.244
2017-04-30 19:40:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,280,111.244,111.288,111.239,111.280
2017-04-30 19:50:00,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,291,111.278,111.314,111.258,111.310
2017-04-30 20:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,428,111.312,111.388,111.307,111.380
2017-04-30 20:10:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,298,111.385,111.390,111.352,111.374
2017-04-30 20:20:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,218,111.376,111.385,111.342,111.342
2017-04-30 20:30:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,282,111.342,111.408,111.334,111.402
2017-04-30 20:40:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,314,111.402,111.444,111.400,111.416
2017-04-30 20:50:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,548,111.417,111.470,111.410,111.417
2017-04-30 21:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,406,111.415,111.430,111.376,111.382
2017-04-30 21:10:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,202,111.383,111.428,111.381,111.426
2017-04-30 21:20:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,255,111.428,111.456,111.423,111.448
2017-04-30 21:30:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,712,111.444,111.542,111.428,111.526
2017-04-30 21:40:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1414,111.526,111.748,111.524,111.738
2017-04-30 21:50:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,844,111.738,111.754,111.660,111.685
2017-05-31 10:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1440,110.644,110.728,110.535,110.540
2017-05-31 11:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1314,110.546,110.632,110.544,110.573
2017-05-31 11:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1056,110.574,110.578,110.480,110.552
2017-05-31 11:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1275,110.547,110.723,110.547,110.687
2017-05-31 11:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,885,110.686,110.691,110.587,110.608
2017-05-31 11:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,492,110.608,110.638,110.590,110.628
2017-05-31 11:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,500,110.632,110.718,110.627,110.718
2017-05-31 12:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,628,110.723,110.794,110.700,110.770
2017-05-31 12:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,497,110.770,110.784,110.722,110.728
2017-05-31 12:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,303,110.732,110.742,110.711,110.734
2017-05-31 12:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,244,110.734,110.753,110.712,110.739
2017-05-31 12:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,422,110.740,110.740,110.660,110.664
2017-05-31 12:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,460,110.670,110.682,110.638,110.668
2017-05-31 13:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,480,110.669,110.670,110.633,110.666
2017-05-31 13:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,451,110.672,110.709,110.644,110.668
2017-05-31 13:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,514,110.666,110.674,110.600,110.600
2017-05-31 13:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,481,110.600,110.651,110.599,110.606
2017-05-31 13:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,281,110.606,110.606,110.562,110.573
2017-05-31 13:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,296,110.574,110.602,110.568,110.596
2017-05-31 14:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,379,110.598,110.639,110.584,110.639
2017-05-31 14:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,497,110.639,110.682,110.608,110.668
2017-05-31 14:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,308,110.664,110.702,110.662,110.690
2017-05-31 14:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,300,110.685,110.695,110.667,110.682
2017-05-31 14:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,307,110.682,110.695,110.646,110.688
2017-05-31 14:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,609,110.688,110.688,110.544,110.546
2017-05-31 15:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,810,110.552,110.688,110.552,110.672
2017-05-31 15:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,309,110.672,110.706,110.658,110.700
2017-05-31 15:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,421,110.702,110.763,110.702,110.751
2017-05-31 15:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,335,110.750,110.775,110.734,110.734
2017-05-31 15:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,296,110.734,110.775,110.734,110.762
2017-05-31 15:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,429,110.761,110.776,110.732,110.750
2017-05-31 16:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,264,110.751,110.768,110.733,110.767
2017-05-31 16:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,205,110.768,110.770,110.757,110.764
2017-05-31 16:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,170,110.769,110.770,110.738,110.761
2017-05-31 16:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,308,110.766,110.772,110.743,110.743
2017-05-31 16:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,242,110.748,110.750,110.728,110.739
2017-05-31 16:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,348,110.739,110.778,110.737,110.778
2017-05-31 17:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,636,110.742,110.772,110.726,110.753
2017-05-31 17:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1093,110.753,110.779,110.670,110.778
2017-05-31 17:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,686,110.777,110.783,110.758,110.770
2017-05-31 17:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,766,110.769,110.800,110.764,110.798
2017-05-31 17:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,698,110.798,110.828,110.790,110.816
2017-05-31 17:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,636,110.816,110.855,110.783,110.851
2017-05-31 18:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,443,110.850,110.850,110.808,110.834
2017-05-31 18:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,463,110.834,110.847,110.815,110.819
2017-05-31 18:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,312,110.818,110.850,110.818,110.830
2017-05-31 18:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,413,110.828,110.855,110.828,110.838
2017-05-31 18:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,227,110.838,110.846,110.826,110.832
